ICES_Area,Metier6_FishingActivity
47.D,PTM_LPF_32-69_0_0
47.D,PTM_LPF_70-119_0_0
47.D,OTB_MDD_70-119_0_0
47.D,OTM_DEF_70-119_0_0
47.D,OTM_CRU_>0_0_0
47.D,OTM_CRU_16-31_0_0
47.D.1,DIV_MOL_0_0_0
47.D.1,FPN_LPF_>0_0_0
47.D.1,FPO_CRU_>0_0_0
47.D.1,FPO_DEF_>0_0_0
47.D.1,FPO_FIF_>0_0_0
47.D.1,LH_DEF_0_0_0
47.D.1,LH_FIF_0_0_0
47.D.1,LH_LPF_0_0_0
47.D.1,LH_MOL_0_0_0
47.D.1,LH_SPF_0_0_0
47.D.1,LHM_DEF_0_0_0
47.D.1,LHM_FIF_0_0_0
47.D.1,LHM_LPF_0_0_0
47.D.1,LHM_MOL_0_0_0
47.D.1,LHM_SPF_0_0_0
47.D.1,LHP_DEF_0_0_0
47.D.1,LHP_FIF_0_0_0
47.D.1,LHP_LPF_0_0_0
47.D.1,LHP_MOL_0_0_0
47.D.1,LHP_SPF_0_0_0
47.D.1,LLD_DWF_0_0_0
47.D.1,LLD_LPF_0_0_0
47.D.1,LLS_DEF_0_0_0
47.D.1,LLS_FIF_0_0_0
47.D.1,LLS_MOL_0_0_0
47.D.1,LLS_SPF_0_0_0
47.D.1,LTL_LPF_0_0_0
47.D.1,MIS_CEP_0_0_0
47.D.1,MIS_CRU_0_0_0
47.D.1,MIS_DEF_0_0_0
47.D.1,MIS_DWF_0_0_0
47.D.1,MIS_LPF_0_0_0
47.D.1,MIS_MCF_0_0_0
47.D.1,MIS_MIS_0_0_0
47.D.1,MIS_MOL_0_0_0
47.D.1,MIS_SPF_0_0_0
47.D.1,OTB_CEP_>=120_0_0
47.D.1,OTB_CEP_>0_0_0
47.D.1,OTB_CEP_70-119_0_0
47.D.1,OTB_CRU_>=120_0_0
47.D.1,OTB_CRU_>0_0_0
47.D.1,OTB_CRU_32-69_0_0
47.D.1,OTB_CRU_70-119_0_0
47.D.1,OTB_DEF_>=120_0_0
47.D.1,OTB_DEF_>0_0_0
47.D.1,OTB_DEF_70-119_0_0
47.D.1,OTB_MCF_>=120_0_0
47.D.1,OTB_MCF_>0_0_0
47.D.1,OTB_MCF_70-119_0_0
47.D.1,OTB_MDD_>=120_0_0
47.D.1,OTB_MDD_>0_0_0
47.D.1,OTM_DEF_>=120_0_0
47.D.1,OTM_DEF_>0_0_0
47.D.1,OTM_LPF_>=120_0_0
47.D.1,OTM_LPF_>0_0_0
47.D.1,OTM_LPF_70-119_0_0
47.D.1,OTM_MCF_>=120_0_0
47.D.1,OTM_MCF_>0_0_0
47.D.1,OTM_MCF_70-119_0_0
47.D.1,OTM_SPF_>=120_0_0
47.D.1,OTM_SPF_>0_0_0
47.D.1,OTM_SPF_32-69_0_0
47.D.1,OTM_SPF_70-119_0_0
47.D.1,PS_LPF_>=120_0_0
47.D.1,PS_LPF_>0_0_0
47.D.1,PS_LPF_10-31_0_0
47.D.1,PS_LPF_32-69_0_0
47.D.1,PS_LPF_70-119_0_0
47.D.1,PS_SPF_>=120_0_0
47.D.1,PS_SPF_>0_0_0
47.D.1,PS_SPF_10-31_0_0
47.D.1,PS_SPF_32-69_0_0
47.D.1,PS_SPF_70-119_0_0
47.D.1,PTM_LPF_>=120_0_0
47.D.1,PTM_LPF_>0_0_0
47.D.1,PTM_LPF_32-69_0_0
47.D.1,PTM_LPF_70-119_0_0
47.D.1,OTB_MDD_70-119_0_0
47.D.1,OTM_DEF_70-119_0_0
47.D.1,OTM_CRU_>0_0_0
47.D.1,OTM_CRU_16-31_0_0
47.D.0,DIV_MOL_0_0_0
47.D.0,FPN_LPF_>0_0_0
47.D.0,FPO_CRU_>0_0_0
47.D.0,FPO_DEF_>0_0_0
47.D.0,FPO_FIF_>0_0_0
47.D.0,LH_DEF_0_0_0
47.D.0,LH_FIF_0_0_0
47.D.0,LH_LPF_0_0_0
47.D.0,LH_MOL_0_0_0
47.D.0,LH_SPF_0_0_0
47.D.0,LHM_DEF_0_0_0
47.D.0,LHM_FIF_0_0_0
47.D.0,LHM_LPF_0_0_0
47.D.0,LHM_MOL_0_0_0
47.D.0,LHM_SPF_0_0_0
47.D.0,LHP_DEF_0_0_0
47.D.0,LHP_FIF_0_0_0
47.D.0,LHP_LPF_0_0_0
47.D.0,LHP_MOL_0_0_0
47.D.0,LHP_SPF_0_0_0
47.D.0,LLD_DWF_0_0_0
47.D.0,LLD_LPF_0_0_0
47.D.0,LLS_DEF_0_0_0
47.D.0,LLS_FIF_0_0_0
47.D.0,LLS_MOL_0_0_0
47.D.0,LLS_SPF_0_0_0
47.D.0,LTL_LPF_0_0_0
47.D.0,MIS_CEP_0_0_0
47.D.0,MIS_CRU_0_0_0
47.D.0,MIS_DEF_0_0_0
47.D.0,MIS_DWF_0_0_0
47.D.0,MIS_LPF_0_0_0
47.D.0,MIS_MCF_0_0_0
47.D.0,MIS_MIS_0_0_0
47.D.0,MIS_MOL_0_0_0
47.D.0,MIS_SPF_0_0_0
47.D.0,OTB_CEP_>=120_0_0
47.D.0,OTB_CEP_>0_0_0
47.D.0,OTB_CEP_70-119_0_0
47.D.0,OTB_CRU_>=120_0_0
47.D.0,OTB_CRU_>0_0_0
47.D.0,OTB_CRU_32-69_0_0
47.D.0,OTB_CRU_70-119_0_0
47.D.0,OTB_DEF_>=120_0_0
47.D.0,OTB_DEF_>0_0_0
47.D.0,OTB_DEF_70-119_0_0
47.D.0,OTB_MCF_>=120_0_0
47.D.0,OTB_MCF_>0_0_0
47.D.0,OTB_MCF_70-119_0_0
47.D.0,OTB_MDD_>=120_0_0
47.D.0,OTB_MDD_>0_0_0
47.D.0,OTM_DEF_>=120_0_0
47.D.0,OTM_DEF_>0_0_0
47.D.0,OTM_LPF_>=120_0_0
47.D.0,OTM_LPF_>0_0_0
47.D.0,OTM_LPF_70-119_0_0
47.D.0,OTM_MCF_>=120_0_0
47.D.0,OTM_MCF_>0_0_0
47.D.0,OTM_MCF_70-119_0_0
47.D.0,OTM_SPF_>=120_0_0
47.D.0,OTM_SPF_>0_0_0
47.D.0,OTM_SPF_32-69_0_0
47.D.0,OTM_SPF_70-119_0_0
47.D.0,PS_LPF_>=120_0_0
47.D.0,PS_LPF_>0_0_0
47.D.0,PS_LPF_10-31_0_0
47.D.0,PS_LPF_32-69_0_0
47.D.0,PS_LPF_70-119_0_0
47.D.0,PS_SPF_>=120_0_0
47.D.0,PS_SPF_>0_0_0
47.D.0,PS_SPF_10-31_0_0
47.D.0,PS_SPF_32-69_0_0
47.D.0,PS_SPF_70-119_0_0
47.D.0,PTM_LPF_>=120_0_0
47.D.0,PTM_LPF_>0_0_0
47.D.0,PTM_LPF_32-69_0_0
47.D.0,PTM_LPF_70-119_0_0
47.D.0,OTB_MDD_70-119_0_0
47.D.0,OTM_DEF_70-119_0_0
47.D.0,OTM_CRU_>0_0_0
47.D.0,OTM_CRU_16-31_0_0
57.5.1,DIV_MOL_0_0_0
57.5.1,FPN_LPF_>0_0_0
57.5.1,FPO_CRU_>0_0_0
57.5.1,FPO_DEF_>0_0_0
57.5.1,FPO_FIF_>0_0_0
57.5.1,LH_DEF_0_0_0
57.5.1,LH_FIF_0_0_0
57.5.1,LH_LPF_0_0_0
57.5.1,LH_MOL_0_0_0
57.5.1,LH_SPF_0_0_0
57.5.1,LHM_DEF_0_0_0
57.5.1,LHM_FIF_0_0_0
57.5.1,LHM_LPF_0_0_0
57.5.1,LHM_MOL_0_0_0
57.5.1,LHM_SPF_0_0_0
57.5.1,LHP_DEF_0_0_0
57.5.1,LHP_FIF_0_0_0
57.5.1,LHP_LPF_0_0_0
57.5.1,LHP_MOL_0_0_0
57.5.1,LHP_SPF_0_0_0
57.5.1,LLD_DWF_0_0_0
57.5.1,LLD_LPF_0_0_0
57.5.1,LLS_DEF_0_0_0
57.5.1,LLS_FIF_0_0_0
57.5.1,LLS_MOL_0_0_0
57.5.1,LLS_SPF_0_0_0
57.5.1,LTL_LPF_0_0_0
57.5.1,MIS_CEP_0_0_0
57.5.1,MIS_CRU_0_0_0
57.5.1,MIS_DEF_0_0_0
57.5.1,MIS_DWF_0_0_0
57.5.1,MIS_LPF_0_0_0
57.5.1,MIS_MCF_0_0_0
57.5.1,MIS_MIS_0_0_0
57.5.1,MIS_MOL_0_0_0
57.5.1,MIS_SPF_0_0_0
57.5.1,OTB_CEP_>=120_0_0
57.5.1,OTB_CEP_>0_0_0
57.5.1,OTB_CEP_70-119_0_0
57.5.1,OTB_CRU_>=120_0_0
57.5.1,OTB_CRU_>0_0_0
57.5.1,OTB_CRU_32-69_0_0
57.5.1,OTB_CRU_70-119_0_0
57.5.1,OTB_DEF_>=120_0_0
57.5.1,OTB_DEF_>0_0_0
57.5.1,OTB_DEF_70-119_0_0
57.5.1,OTB_MCF_>=120_0_0
57.5.1,OTB_MCF_>0_0_0
57.5.1,OTB_MCF_70-119_0_0
57.5.1,OTB_MDD_>=120_0_0
57.5.1,OTB_MDD_>0_0_0
57.5.1,OTM_DEF_>=120_0_0
57.5.1,OTM_DEF_>0_0_0
57.5.1,OTM_LPF_>=120_0_0
57.5.1,OTM_LPF_>0_0_0
57.5.1,OTM_LPF_70-119_0_0
57.5.1,OTM_MCF_>=120_0_0
57.5.1,OTM_MCF_>0_0_0
57.5.1,OTM_MCF_70-119_0_0
57.5.1,OTM_SPF_>=120_0_0
57.5.1,OTM_SPF_>0_0_0
57.5.1,OTM_SPF_32-69_0_0
57.5.1,OTM_SPF_70-119_0_0
57.5.1,PS_LPF_>=120_0_0
57.5.1,PS_LPF_>0_0_0
57.5.1,PS_LPF_10-31_0_0
57.5.1,PS_LPF_32-69_0_0
57.5.1,PS_LPF_70-119_0_0
57.5.1,PS_SPF_>=120_0_0
57.5.1,PS_SPF_>0_0_0
57.5.1,PS_SPF_10-31_0_0
57.5.1,PS_SPF_32-69_0_0
57.5.1,PS_SPF_70-119_0_0
57.5.1,PTM_LPF_>=120_0_0
57.5.1,PTM_LPF_>0_0_0
57.5.1,PTM_LPF_32-69_0_0
57.5.1,PTM_LPF_70-119_0_0
57.5.1,OTB_MDD_70-119_0_0
57.5.1,OTM_DEF_70-119_0_0
57.5.1,OTM_CRU_>0_0_0
57.5.1,OTM_CRU_16-31_0_0
57.5.2,DIV_MOL_0_0_0
57.5.2,FPN_LPF_>0_0_0
57.5.2,FPO_CRU_>0_0_0
57.5.2,FPO_DEF_>0_0_0
57.5.2,FPO_FIF_>0_0_0
57.5.2,LH_DEF_0_0_0
57.5.2,LH_FIF_0_0_0
57.5.2,LH_LPF_0_0_0
57.5.2,LH_MOL_0_0_0
57.5.2,LH_SPF_0_0_0
57.5.2,LHM_DEF_0_0_0
57.5.2,LHM_FIF_0_0_0
57.5.2,LHM_LPF_0_0_0
57.5.2,LHM_MOL_0_0_0
57.5.2,LHM_SPF_0_0_0
57.5.2,LHP_DEF_0_0_0
57.5.2,LHP_FIF_0_0_0
57.5.2,LHP_LPF_0_0_0
57.5.2,LHP_MOL_0_0_0
57.5.2,LHP_SPF_0_0_0
57.5.2,LLD_DWF_0_0_0
57.5.2,LLD_LPF_0_0_0
57.5.2,LLS_DEF_0_0_0
57.5.2,LLS_FIF_0_0_0
57.5.2,LLS_MOL_0_0_0
57.5.2,LLS_SPF_0_0_0
57.5.2,LTL_LPF_0_0_0
57.5.2,MIS_CEP_0_0_0
57.5.2,MIS_CRU_0_0_0
57.5.2,MIS_DEF_0_0_0
57.5.2,MIS_DWF_0_0_0
57.5.2,MIS_LPF_0_0_0
57.5.2,MIS_MCF_0_0_0
57.5.2,MIS_MIS_0_0_0
57.5.2,MIS_MOL_0_0_0
57.5.2,MIS_SPF_0_0_0
57.5.2,OTB_CEP_>=120_0_0
57.5.2,OTB_CEP_>0_0_0
57.5.2,OTB_CEP_70-119_0_0
57.5.2,OTB_CRU_>=120_0_0
57.5.2,OTB_CRU_>0_0_0
57.5.2,OTB_CRU_32-69_0_0
57.5.2,OTB_CRU_70-119_0_0
57.5.2,OTB_DEF_>=120_0_0
57.5.2,OTB_DEF_>0_0_0
57.5.2,OTB_DEF_70-119_0_0
57.5.2,OTB_MCF_>=120_0_0
57.5.2,OTB_MCF_>0_0_0
57.5.2,OTB_MCF_70-119_0_0
57.5.2,OTB_MDD_>=120_0_0
57.5.2,OTB_MDD_>0_0_0
57.5.2,OTM_DEF_>=120_0_0
57.5.2,OTM_DEF_>0_0_0
57.5.2,OTM_LPF_>=120_0_0
57.5.2,OTM_LPF_>0_0_0
57.5.2,OTM_LPF_70-119_0_0
57.5.2,OTM_MCF_>=120_0_0
57.5.2,OTM_MCF_>0_0_0
57.5.2,OTM_MCF_70-119_0_0
57.5.2,OTM_SPF_>=120_0_0
57.5.2,OTM_SPF_>0_0_0
57.5.2,OTM_SPF_32-69_0_0
57.5.2,OTM_SPF_70-119_0_0
57.5.2,PS_LPF_>=120_0_0
57.5.2,PS_LPF_>0_0_0
57.5.2,PS_LPF_10-31_0_0
57.5.2,PS_LPF_32-69_0_0
57.5.2,PS_LPF_70-119_0_0
57.5.2,PS_SPF_>=120_0_0
57.5.2,PS_SPF_>0_0_0
57.5.2,PS_SPF_10-31_0_0
57.5.2,PS_SPF_32-69_0_0
57.5.2,PS_SPF_70-119_0_0
57.5.2,PTM_LPF_>=120_0_0
57.5.2,PTM_LPF_>0_0_0
57.5.2,PTM_LPF_32-69_0_0
57.5.2,PTM_LPF_70-119_0_0
57.5.2,OTB_MDD_70-119_0_0
57.5.2,OTM_DEF_70-119_0_0
57.5.2,OTM_CRU_>0_0_0
57.5.2,OTM_CRU_16-31_0_0
58.4.1,DIV_MOL_0_0_0
58.4.1,FPN_LPF_>0_0_0
58.4.1,FPO_CRU_>0_0_0
58.4.1,FPO_DEF_>0_0_0
58.4.1,FPO_FIF_>0_0_0
58.4.1,LH_DEF_0_0_0
58.4.1,LH_FIF_0_0_0
58.4.1,LH_LPF_0_0_0
58.4.1,LH_MOL_0_0_0
58.4.1,LH_SPF_0_0_0
58.4.1,LHM_DEF_0_0_0
58.4.1,LHM_FIF_0_0_0
58.4.1,LHM_LPF_0_0_0
58.4.1,LHM_MOL_0_0_0
58.4.1,LHM_SPF_0_0_0
58.4.1,LHP_DEF_0_0_0
58.4.1,LHP_FIF_0_0_0
58.4.1,LHP_LPF_0_0_0
58.4.1,LHP_MOL_0_0_0
58.4.1,LHP_SPF_0_0_0
58.4.1,LLD_DWF_0_0_0
58.4.1,LLD_LPF_0_0_0
58.4.1,LLS_DEF_0_0_0
58.4.1,LLS_FIF_0_0_0
58.4.1,LLS_MOL_0_0_0
58.4.1,LLS_SPF_0_0_0
58.4.1,LTL_LPF_0_0_0
58.4.1,MIS_CEP_0_0_0
58.4.1,MIS_CRU_0_0_0
58.4.1,MIS_DEF_0_0_0
58.4.1,MIS_DWF_0_0_0
58.4.1,MIS_LPF_0_0_0
58.4.1,MIS_MCF_0_0_0
58.4.1,MIS_MIS_0_0_0
58.4.1,MIS_MOL_0_0_0
58.4.1,MIS_SPF_0_0_0
58.4.1,OTB_CEP_>=120_0_0
58.4.1,OTB_CEP_>0_0_0
58.4.1,OTB_CEP_70-119_0_0
58.4.1,OTB_CRU_>=120_0_0
58.4.1,OTB_CRU_>0_0_0
58.4.1,OTB_CRU_32-69_0_0
58.4.1,OTB_CRU_70-119_0_0
58.4.1,OTB_DEF_>=120_0_0
58.4.1,OTB_DEF_>0_0_0
58.4.1,OTB_DEF_70-119_0_0
58.4.1,OTB_MCF_>=120_0_0
58.4.1,OTB_MCF_>0_0_0
58.4.1,OTB_MCF_70-119_0_0
58.4.1,OTB_MDD_>=120_0_0
58.4.1,OTB_MDD_>0_0_0
58.4.1,OTM_DEF_>=120_0_0
58.4.1,OTM_DEF_>0_0_0
58.4.1,OTM_LPF_>=120_0_0
58.4.1,OTM_LPF_>0_0_0
58.4.1,OTM_LPF_70-119_0_0
58.4.1,OTM_MCF_>=120_0_0
58.4.1,OTM_MCF_>0_0_0
58.4.1,OTM_MCF_70-119_0_0
58.4.1,OTM_SPF_>=120_0_0
58.4.1,OTM_SPF_>0_0_0
58.4.1,OTM_SPF_32-69_0_0
58.4.1,OTM_SPF_70-119_0_0
58.4.1,PS_LPF_>=120_0_0
58.4.1,PS_LPF_>0_0_0
58.4.1,PS_LPF_10-31_0_0
58.4.1,PS_LPF_32-69_0_0
58.4.1,PS_LPF_70-119_0_0
58.4.1,PS_SPF_>=120_0_0
58.4.1,PS_SPF_>0_0_0
58.4.1,PS_SPF_10-31_0_0
58.4.1,PS_SPF_32-69_0_0
58.4.1,PS_SPF_70-119_0_0
58.4.1,PTM_LPF_>=120_0_0
58.4.1,PTM_LPF_>0_0_0
58.4.1,PTM_LPF_32-69_0_0
58.4.1,PTM_LPF_70-119_0_0
58.4.1,OTB_MDD_70-119_0_0
58.4.1,OTM_DEF_70-119_0_0
58.4.1,OTM_CRU_>0_0_0
58.4.1,OTM_CRU_16-31_0_0
58.4.2,DIV_MOL_0_0_0
58.4.2,FPN_LPF_>0_0_0
58.4.2,FPO_CRU_>0_0_0
58.4.2,FPO_DEF_>0_0_0
58.4.2,FPO_FIF_>0_0_0
58.4.2,LH_DEF_0_0_0
58.4.2,LH_FIF_0_0_0
58.4.2,LH_LPF_0_0_0
58.4.2,LH_MOL_0_0_0
58.4.2,LH_SPF_0_0_0
58.4.2,LHM_DEF_0_0_0
58.4.2,LHM_FIF_0_0_0
58.4.2,LHM_LPF_0_0_0
58.4.2,LHM_MOL_0_0_0
58.4.2,LHM_SPF_0_0_0
58.4.2,LHP_DEF_0_0_0
58.4.2,LHP_FIF_0_0_0
58.4.2,LHP_LPF_0_0_0
58.4.2,LHP_MOL_0_0_0
58.4.2,LHP_SPF_0_0_0
58.4.2,LLD_DWF_0_0_0
58.4.2,LLD_LPF_0_0_0
58.4.2,LLS_DEF_0_0_0
58.4.2,LLS_FIF_0_0_0
58.4.2,LLS_MOL_0_0_0
58.4.2,LLS_SPF_0_0_0
58.4.2,LTL_LPF_0_0_0
58.4.2,MIS_CEP_0_0_0
58.4.2,MIS_CRU_0_0_0
58.4.2,MIS_DEF_0_0_0
58.4.2,MIS_DWF_0_0_0
58.4.2,MIS_LPF_0_0_0
58.4.2,MIS_MCF_0_0_0
58.4.2,MIS_MIS_0_0_0
58.4.2,MIS_MOL_0_0_0
58.4.2,MIS_SPF_0_0_0
58.4.2,OTB_CEP_>=120_0_0
58.4.2,OTB_CEP_>0_0_0
58.4.2,OTB_CEP_70-119_0_0
58.4.2,OTB_CRU_>=120_0_0
58.4.2,OTB_CRU_>0_0_0
58.4.2,OTB_CRU_32-69_0_0
58.4.2,OTB_CRU_70-119_0_0
58.4.2,OTB_DEF_>=120_0_0
58.4.2,OTB_DEF_>0_0_0
58.4.2,OTB_DEF_70-119_0_0
58.4.2,OTB_MCF_>=120_0_0
58.4.2,OTB_MCF_>0_0_0
58.4.2,OTB_MCF_70-119_0_0
58.4.2,OTB_MDD_>=120_0_0
58.4.2,OTB_MDD_>0_0_0
58.4.2,OTM_DEF_>=120_0_0
58.4.2,OTM_DEF_>0_0_0
58.4.2,OTM_LPF_>=120_0_0
58.4.2,OTM_LPF_>0_0_0
58.4.2,OTM_LPF_70-119_0_0
58.4.2,OTM_MCF_>=120_0_0
58.4.2,OTM_MCF_>0_0_0
58.4.2,OTM_MCF_70-119_0_0
58.4.2,OTM_SPF_>=120_0_0
58.4.2,OTM_SPF_>0_0_0
58.4.2,OTM_SPF_32-69_0_0
58.4.2,OTM_SPF_70-119_0_0
58.4.2,PS_LPF_>=120_0_0
58.4.2,PS_LPF_>0_0_0
58.4.2,PS_LPF_10-31_0_0
58.4.2,PS_LPF_32-69_0_0
58.4.2,PS_LPF_70-119_0_0
58.4.2,PS_SPF_>=120_0_0
58.4.2,PS_SPF_>0_0_0
58.4.2,PS_SPF_10-31_0_0
58.4.2,PS_SPF_32-69_0_0
58.4.2,PS_SPF_70-119_0_0
58.4.2,PTM_LPF_>=120_0_0
58.4.2,PTM_LPF_>0_0_0
58.4.2,PTM_LPF_32-69_0_0
58.4.2,PTM_LPF_70-119_0_0
58.4.2,OTB_MDD_70-119_0_0
58.4.2,OTM_DEF_70-119_0_0
58.4.2,OTM_CRU_>0_0_0
58.4.2,OTM_CRU_16-31_0_0
58.4.3,DIV_MOL_0_0_0
58.4.3,FPN_LPF_>0_0_0
58.4.3,FPO_CRU_>0_0_0
58.4.3,FPO_DEF_>0_0_0
58.4.3,FPO_FIF_>0_0_0
58.4.3,LH_DEF_0_0_0
58.4.3,LH_FIF_0_0_0
58.4.3,LH_LPF_0_0_0
58.4.3,LH_MOL_0_0_0
58.4.3,LH_SPF_0_0_0
58.4.3,LHM_DEF_0_0_0
58.4.3,LHM_FIF_0_0_0
58.4.3,LHM_LPF_0_0_0
58.4.3,LHM_MOL_0_0_0
58.4.3,LHM_SPF_0_0_0
58.4.3,LHP_DEF_0_0_0
58.4.3,LHP_FIF_0_0_0
58.4.3,LHP_LPF_0_0_0
58.4.3,LHP_MOL_0_0_0
58.4.3,LHP_SPF_0_0_0
58.4.3,LLD_DWF_0_0_0
58.4.3,LLD_LPF_0_0_0
58.4.3,LLS_DEF_0_0_0
58.4.3,LLS_FIF_0_0_0
58.4.3,LLS_MOL_0_0_0
58.4.3,LLS_SPF_0_0_0
58.4.3,LTL_LPF_0_0_0
58.4.3,MIS_CEP_0_0_0
58.4.3,MIS_CRU_0_0_0
58.4.3,MIS_DEF_0_0_0
58.4.3,MIS_DWF_0_0_0
58.4.3,MIS_LPF_0_0_0
58.4.3,MIS_MCF_0_0_0
58.4.3,MIS_MIS_0_0_0
58.4.3,MIS_MOL_0_0_0
58.4.3,MIS_SPF_0_0_0
58.4.3,OTB_CEP_>=120_0_0
58.4.3,OTB_CEP_>0_0_0
58.4.3,OTB_CEP_70-119_0_0
58.4.3,OTB_CRU_>=120_0_0
58.4.3,OTB_CRU_>0_0_0
58.4.3,OTB_CRU_32-69_0_0
58.4.3,OTB_CRU_70-119_0_0
58.4.3,OTB_DEF_>=120_0_0
58.4.3,OTB_DEF_>0_0_0
58.4.3,OTB_DEF_70-119_0_0
58.4.3,OTB_MCF_>=120_0_0
58.4.3,OTB_MCF_>0_0_0
58.4.3,OTB_MCF_70-119_0_0
58.4.3,OTB_MDD_>=120_0_0
58.4.3,OTB_MDD_>0_0_0
58.4.3,OTM_DEF_>=120_0_0
58.4.3,OTM_DEF_>0_0_0
58.4.3,OTM_LPF_>=120_0_0
58.4.3,OTM_LPF_>0_0_0
58.4.3,OTM_LPF_70-119_0_0
58.4.3,OTM_MCF_>=120_0_0
58.4.3,OTM_MCF_>0_0_0
58.4.3,OTM_MCF_70-119_0_0
58.4.3,OTM_SPF_>=120_0_0
58.4.3,OTM_SPF_>0_0_0
58.4.3,OTM_SPF_32-69_0_0
58.4.3,OTM_SPF_70-119_0_0
58.4.3,PS_LPF_>=120_0_0
58.4.3,PS_LPF_>0_0_0
58.4.3,PS_LPF_10-31_0_0
58.4.3,PS_LPF_32-69_0_0
58.4.3,PS_LPF_70-119_0_0
58.4.3,PS_SPF_>=120_0_0
58.4.3,PS_SPF_>0_0_0
58.4.3,PS_SPF_10-31_0_0
58.4.3,PS_SPF_32-69_0_0
58.4.3,PS_SPF_70-119_0_0
58.4.3,PTM_LPF_>=120_0_0
58.4.3,PTM_LPF_>0_0_0
58.4.3,PTM_LPF_32-69_0_0
58.4.3,PTM_LPF_70-119_0_0
58.4.3,OTB_MDD_70-119_0_0
58.4.3,OTM_DEF_70-119_0_0
58.4.3,OTM_CRU_>0_0_0
58.4.3,OTM_CRU_16-31_0_0
58.4.4,DIV_MOL_0_0_0
58.4.4,FPN_LPF_>0_0_0
58.4.4,FPO_CRU_>0_0_0
58.4.4,FPO_DEF_>0_0_0
58.4.4,FPO_FIF_>0_0_0
58.4.4,LH_DEF_0_0_0
58.4.4,LH_FIF_0_0_0
58.4.4,LH_LPF_0_0_0
58.4.4,LH_MOL_0_0_0
58.4.4,LH_SPF_0_0_0
58.4.4,LHM_DEF_0_0_0
58.4.4,LHM_FIF_0_0_0
58.4.4,LHM_LPF_0_0_0
58.4.4,LHM_MOL_0_0_0
58.4.4,LHM_SPF_0_0_0
58.4.4,LHP_DEF_0_0_0
58.4.4,LHP_FIF_0_0_0
58.4.4,LHP_LPF_0_0_0
58.4.4,LHP_MOL_0_0_0
58.4.4,LHP_SPF_0_0_0
58.4.4,LLD_DWF_0_0_0
58.4.4,LLD_LPF_0_0_0
58.4.4,LLS_DEF_0_0_0
58.4.4,LLS_FIF_0_0_0
58.4.4,LLS_MOL_0_0_0
58.4.4,LLS_SPF_0_0_0
58.4.4,LTL_LPF_0_0_0
58.4.4,MIS_CEP_0_0_0
58.4.4,MIS_CRU_0_0_0
58.4.4,MIS_DEF_0_0_0
58.4.4,MIS_DWF_0_0_0
58.4.4,MIS_LPF_0_0_0
58.4.4,MIS_MCF_0_0_0
58.4.4,MIS_MIS_0_0_0
58.4.4,MIS_MOL_0_0_0
58.4.4,MIS_SPF_0_0_0
58.4.4,OTB_CEP_>=120_0_0
58.4.4,OTB_CEP_>0_0_0
58.4.4,OTB_CEP_70-119_0_0
58.4.4,OTB_CRU_>=120_0_0
58.4.4,OTB_CRU_>0_0_0
58.4.4,OTB_CRU_32-69_0_0
58.4.4,OTB_CRU_70-119_0_0
58.4.4,OTB_DEF_>=120_0_0
58.4.4,OTB_DEF_>0_0_0
58.4.4,OTB_DEF_70-119_0_0
58.4.4,OTB_MCF_>=120_0_0
58.4.4,OTB_MCF_>0_0_0
58.4.4,OTB_MCF_70-119_0_0
58.4.4,OTB_MDD_>=120_0_0
58.4.4,OTB_MDD_>0_0_0
58.4.4,OTM_DEF_>=120_0_0
58.4.4,OTM_DEF_>0_0_0
58.4.4,OTM_LPF_>=120_0_0
58.4.4,OTM_LPF_>0_0_0
58.4.4,OTM_LPF_70-119_0_0
58.4.4,OTM_MCF_>=120_0_0
58.4.4,OTM_MCF_>0_0_0
58.4.4,OTM_MCF_70-119_0_0
58.4.4,OTM_SPF_>=120_0_0
58.4.4,OTM_SPF_>0_0_0
58.4.4,OTM_SPF_32-69_0_0
58.4.4,OTM_SPF_70-119_0_0
58.4.4,PS_LPF_>=120_0_0
58.4.4,PS_LPF_>0_0_0
58.4.4,PS_LPF_10-31_0_0
58.4.4,PS_LPF_32-69_0_0
58.4.4,PS_LPF_70-119_0_0
58.4.4,PS_SPF_>=120_0_0
58.4.4,PS_SPF_>0_0_0
58.4.4,PS_SPF_10-31_0_0
58.4.4,PS_SPF_32-69_0_0
58.4.4,PS_SPF_70-119_0_0
58.4.4,PTM_LPF_>=120_0_0
58.4.4,PTM_LPF_>0_0_0
58.4.4,PTM_LPF_32-69_0_0
58.4.4,PTM_LPF_70-119_0_0
58.4.4,OTB_MDD_70-119_0_0
58.4.4,OTM_DEF_70-119_0_0
58.4.4,OTM_CRU_>0_0_0
58.4.4,OTM_CRU_16-31_0_0
58.5.1,DIV_MOL_0_0_0
58.5.1,FPN_LPF_>0_0_0
58.5.1,FPO_CRU_>0_0_0
58.5.1,FPO_DEF_>0_0_0
58.5.1,FPO_FIF_>0_0_0
58.5.1,LH_DEF_0_0_0
58.5.1,LH_FIF_0_0_0
58.5.1,LH_LPF_0_0_0
58.5.1,LH_MOL_0_0_0
58.5.1,LH_SPF_0_0_0
58.5.1,LHM_DEF_0_0_0
58.5.1,LHM_FIF_0_0_0
58.5.1,LHM_LPF_0_0_0
58.5.1,LHM_MOL_0_0_0
58.5.1,LHM_SPF_0_0_0
58.5.1,LHP_DEF_0_0_0
58.5.1,LHP_FIF_0_0_0
58.5.1,LHP_LPF_0_0_0
